state,county,Barack Obama,Mitt Romney,Other_2012,Total Votes_2012,Winner_2012,Margin_2012,Donald Trump,Hillary Clinton,Other_2016,Total Votes_2016,Winner_2016,Margin_2016,Total_Votes_Percent_Change
Kansas,Graham,256,1056,28,1340,Mitt Romney,800,1025,188,71,1284,Donald Trump,837,-4.18
Kansas,Grant,456,1811,39,2306,Mitt Romney,1355,1804,441,144,2389,Donald Trump,1363,3.6
Kansas,Gray,324,1603,31,1958,Mitt Romney,1279,1698,263,105,2066,Donald Trump,1435,5.52
Kansas,Greeley,113,543,14,670,Mitt Romney,430,534,83,33,650,Donald Trump,451,-2.99
Kansas,Greenwood,478,1590,55,2123,Mitt Romney,1112,2160,485,195,2840,Donald Trump,1675,33.77
Kansas,Hamilton,163,693,21,877,Mitt Romney,530,705,121,50,876,Donald Trump,584,-0.11
Kansas,Harper,550,1759,80,2389,Mitt Romney,1209,1996,393,189,2578,Donald Trump,1603,7.91
Kansas,Harvey,5373,8588,333,14294,Mitt Romney,3215,8668,5068,1180,14916,Donald Trump,3600,4.35
Kansas,Haskell,215,1159,22,1396,Mitt Romney,944,1040,245,69,1354,Donald Trump,795,-3.01
Kansas,Hodgeman,179,868,13,1060,Mitt Romney,689,855,124,38,1017,Donald Trump,731,-4.06
Kansas,Jackson,1901,3527,133,5561,Mitt Romney,1626,3939,1512,367,5818,Donald Trump,2427,4.62
Kansas,Jefferson,2977,4827,209,8013,Mitt Romney,1850,5213,2518,606,8337,Donald Trump,2695,4.04
Kansas,Jewell,229,1235,33,1497,Mitt Romney,1006,1223,180,91,1494,Donald Trump,1043,-0.2
Kansas,Johnson,110526,158401,5438,274365,Mitt Romney,47875,137490,129852,22748,290090,Donald Trump,7638,5.73
Kansas,Kearny,268,1097,21,1386,Mitt Romney,829,1075,174,67,1316,Donald Trump,901,-5.05
Kansas,Kingman,733,2397,101,3231,Mitt Romney,1664,2530,599,205,3334,Donald Trump,1931,3.19
Kansas,Kiowa,163,976,5,1144,Mitt Romney,813,900,114,65,1079,Donald Trump,786,-5.68
Kansas,Labette,3117,4742,178,8037,Mitt Romney,1625,5335,2291,481,8107,Donald Trump,3044,0.87
Kansas,Lane,172,739,17,928,Mitt Romney,567,718,106,47,871,Donald Trump,612,-6.14
Kansas,Leavenworth,11357,17059,669,29085,Mitt Romney,5702,17638,10209,2454,30301,Donald Trump,7429,4.18
Kansas,Lincoln,289,1165,29,1483,Mitt Romney,876,1179,215,70,1464,Donald Trump,964,-1.28
Kansas,Linn,1170,3177,120,4467,Mitt Romney,2007,3484,736,207,4427,Donald Trump,2748,-0.9
Kansas,Logan,197,1126,27,1350,Mitt Romney,929,1132,149,76,1357,Donald Trump,983,0.52
Kansas,Lyon,5111,6470,294,11875,Mitt Romney,1359,6552,4649,1087,12288,Donald Trump,1903,3.48
Kansas,Marion,1385,3889,135,5409,Mitt Romney,2504,4003,1204,417,5624,Donald Trump,2799,3.97
Kansas,Marshall,1469,3195,109,4773,Mitt Romney,1726,3307,1072,294,4673,Donald Trump,2235,-2.1
Kansas,McPherson,3449,8545,303,12297,Mitt Romney,5096,8549,3226,967,12742,Donald Trump,5323,3.62
Kansas,Meade,258,1428,23,1709,Mitt Romney,1170,1415,210,95,1720,Donald Trump,1205,0.64
Kansas,Miami,4712,9858,286,14856,Mitt Romney,5146,10003,3991,1028,15022,Donald Trump,6012,1.12
Kansas,Mitchell,584,2327,54,2965,Mitt Romney,1743,2308,477,157,2942,Donald Trump,1831,-0.78
Kansas,Montgomery,3501,8630,286,12417,Mitt Romney,5129,8679,2637,688,12004,Donald Trump,6042,-3.33
Kansas,Morris,718,1773,71,2562,Mitt Romney,1055,1820,601,203,2624,Donald Trump,1219,2.42
Kansas,Morton,189,1072,17,1278,Mitt Romney,883,995,147,50,1192,Donald Trump,848,-6.73
Kansas,Nemaha,1000,3930,96,5026,Mitt Romney,2930,4124,725,273,5122,Donald Trump,3399,1.91
Kansas,Neosho,2050,4272,158,6480,Mitt Romney,2222,4431,1501,382,6314,Donald Trump,2930,-2.56
Kansas,Ness,218,1209,17,1444,Mitt Romney,991,1228,162,64,1454,Donald Trump,1066,0.69
Kansas,Norton,398,1878,49,2325,Mitt Romney,1480,1840,281,113,2234,Donald Trump,1559,-3.91
Kansas,Osage,2268,4427,211,6906,Mitt Romney,2159,4826,1753,467,7046,Donald Trump,3073,2.03
Kansas,Osborne,324,1479,35,1838,Mitt Romney,1155,1460,233,95,1788,Donald Trump,1227,-2.72
Kansas,Ottawa,558,2295,80,2933,Mitt Romney,1737,2283,424,196,2903,Donald Trump,1859,-1.02
Kansas,Pawnee,718,1836,54,2608,Mitt Romney,1118,1904,579,178,2661,Donald Trump,1325,2.03
Kansas,Phillips,382,2135,48,2565,Mitt Romney,1753,2233,300,131,2664,Donald Trump,1933,3.86
Kansas,Pottawatomie,2335,6804,340,9479,Mitt Romney,4469,7612,2225,856,10693,Donald Trump,5387,12.81
Kansas,Pratt,980,2771,50,3801,Mitt Romney,1791,2838,771,233,3842,Donald Trump,2067,1.08
Kansas,Rawlins,190,1223,31,1444,Mitt Romney,1033,1220,163,89,1472,Donald Trump,1057,1.94
Kansas,Reno,8085,15718,619,24422,Mitt Romney,7633,15513,6837,1860,24210,Donald Trump,8676,-0.87
Kansas,Republic,477,2134,75,2686,Mitt Romney,1657,2024,375,130,2529,Donald Trump,1649,-5.85
Kansas,Rice,911,2676,94,3681,Mitt Romney,1765,2837,695,272,3804,Donald Trump,2142,3.34
Kansas,Riley,8977,11507,617,21101,Mitt Romney,2530,10107,9341,2084,21532,Donald Trump,766,2.04
Kansas,Rooks,361,2038,61,2460,Mitt Romney,1677,2031,275,113,2419,Donald Trump,1756,-1.67
Kansas,Rush,367,1166,37,1570,Mitt Romney,799,1197,233,73,1503,Donald Trump,964,-4.27
Kansas,Russell,593,2553,54,3200,Mitt Romney,1960,2574,461,158,3193,Donald Trump,2113,-0.22
Kansas,Saline,7040,13840,616,21496,Mitt Romney,6800,13828,6317,1919,22064,Donald Trump,7511,2.64
Kansas,Scott,277,1728,47,2052,Mitt Romney,1451,1865,236,101,2202,Donald Trump,1629,7.31
Kansas,Sedgwick,71977,106506,4412,182895,Mitt Romney,34529,104353,69627,14803,188783,Donald Trump,34726,3.22
Kansas,Seward,1490,3617,69,5176,Mitt Romney,2127,3159,1628,251,5038,Donald Trump,1531,-2.67
Kansas,Shawnee,36975,37782,1751,76508,Mitt Romney,807,35934,33926,5546,75406,Donald Trump,2008,-1.44
Kansas,Sheridan,168,1154,20,1342,Mitt Romney,986,1197,127,50,1374,Donald Trump,1070,2.38
Kansas,Sherman,577,1976,70,2623,Mitt Romney,1399,2089,347,176,2612,Donald Trump,1742,-0.42
Kansas,Smith,358,1624,41,2023,Mitt Romney,1266,1661,297,84,2042,Donald Trump,1364,0.94
Kansas,Stafford,404,1385,50,1839,Mitt Romney,981,1490,304,102,1896,Donald Trump,1186,3.1
Kansas,Stanton,143,605,11,759,Mitt Romney,462,492,115,30,637,Donald Trump,377,-16.07
Kansas,Stevens,252,1749,33,2034,Mitt Romney,1497,1599,220,72,1891,Donald Trump,1379,-7.03
Kansas,Sumner,2658,6260,223,9141,Mitt Romney,3602,6984,2076,662,9722,Donald Trump,4908,6.36
Kansas,Thomas,598,2788,88,3474,Mitt Romney,2190,2908,473,195,3576,Donald Trump,2435,2.94
Kansas,Trego,291,1261,27,1579,Mitt Romney,970,1227,198,57,1482,Donald Trump,1029,-6.14
Kansas,Wabaunsee,918,2256,93,3267,Mitt Romney,1338,2372,776,232,3380,Donald Trump,1596,3.46
Kansas,Wallace,68,719,11,798,Mitt Romney,651,721,46,31,798,Donald Trump,675,0
Kansas,Washington,524,2316,49,2889,Mitt Romney,1792,2194,387,184,2765,Donald Trump,1807,-4.29
Kansas,Wichita,157,821,9,987,Mitt Romney,664,769,140,47,956,Donald Trump,629,-3.14
Kansas,Wilson,818,2825,74,3717,Mitt Romney,2007,2788,594,209,3591,Donald Trump,2194,-3.39
Kansas,Woodson,380,1035,32,1447,Mitt Romney,655,1082,273,88,1443,Donald Trump,809,-0.28
Kansas,Wyandotte,34302,15496,940,50738,Barack Obama,18806,15806,30146,2829,48781,Hillary Clinton,14340,-3.86
Kentucky,Adair,1660,5841,99,7600,Mitt Romney,4181,6637,1323,273,8233,Donald Trump,5314,8.33
Kentucky,Allen,1808,5184,108,7100,Mitt Romney,3376,6466,1349,281,8096,Donald Trump,5117,14.03
Kentucky,Anderson,3315,6822,183,10320,Mitt Romney,3507,8242,2634,546,11422,Donald Trump,5608,10.68
Kentucky,Ballard,1189,2647,59,3895,Mitt Romney,1458,3161,816,124,4101,Donald Trump,2345,5.29
Kentucky,Barren,5400,10922,246,16568,Mitt Romney,5522,13483,4275,730,18488,Donald Trump,9208,11.59
Kentucky,Bath,1770,2275,77,4122,Mitt Romney,505,3082,1361,144,4587,Donald Trump,1721,11.28
Kentucky,Bell,2224,7127,131,9482,Mitt Romney,4903,7764,1720,234,9718,Donald Trump,6044,2.49
Kentucky,Boone,15629,35922,960,52511,Mitt Romney,20293,39082,15026,3510,57618,Donald Trump,24056,9.73
Kentucky,Bourbon,3075,4692,156,7923,Mitt Romney,1617,5569,2791,443,8803,Donald Trump,2778,11.11
Kentucky,Boyd,7776,10884,389,19049,Mitt Romney,3108,13591,6021,842,20454,Donald Trump,7570,7.38
Kentucky,Boyle,4471,7703,199,12373,Mitt Romney,3232,8040,4281,625,12946,Donald Trump,3759,4.63
Kentucky,Bracken,1147,2029,56,3232,Mitt Romney,882,2711,705,111,3527,Donald Trump,2006,9.13
Kentucky,Breathitt,1562,3318,128,5008,Mitt Romney,1756,3991,1537,210,5738,Donald Trump,2454,14.58
Kentucky,Breckinridge,2825,5025,119,7969,Mitt Romney,2200,6484,1960,330,8774,Donald Trump,4524,10.1
Kentucky,Bullitt,9971,21306,502,31779,Mitt Romney,11335,26210,8255,1604,36069,Donald Trump,17955,13.5
Kentucky,Butler,1293,3716,51,5060,Mitt Romney,2423,4428,947,201,5576,Donald Trump,3481,10.2
Kentucky,Caldwell,1852,3904,104,5860,Mitt Romney,2052,4507,1260,208,5975,Donald Trump,3247,1.96
Kentucky,Calloway,5317,9440,315,15072,Mitt Romney,4123,10367,4749,933,16049,Donald Trump,5618,6.48
Kentucky,Campbell,15080,24240,857,40177,Mitt Romney,9160,25050,14658,2802,42510,Donald Trump,10392,5.81
Kentucky,Carlisle,750,1835,34,2619,Mitt Romney,1085,2094,432,75,2601,Donald Trump,1662,-0.69
Kentucky,Carroll,1629,1999,52,3680,Mitt Romney,370,2588,1106,161,3855,Donald Trump,1482,4.76
Kentucky,Carter,3383,5279,246,8908,Mitt Romney,1896,7587,2276,415,10278,Donald Trump,5311,15.38
Kentucky,Casey,1086,4904,101,6091,Mitt Romney,3818,5482,767,190,6439,Donald Trump,4715,5.71
Kentucky,Christian,8252,13475,228,21955,Mitt Romney,5223,14108,7188,787,22083,Donald Trump,6920,0.58
Kentucky,Clark,5228,9931,257,15416,Mitt Romney,4703,10710,4706,789,16205,Donald Trump,6004,5.12
Kentucky,Clay,1111,6176,96,7383,Mitt Romney,5065,5861,752,154,6767,Donald Trump,5109,-8.34
Kentucky,Clinton,752,3569,72,4393,Mitt Romney,2817,3809,547,106,4462,Donald Trump,3262,1.57
Kentucky,Crittenden,960,2839,55,3854,Mitt Romney,1879,3290,617,130,4037,Donald Trump,2673,4.75
Kentucky,Cumberland,599,2216,39,2854,Mitt Romney,1617,2502,459,105,3066,Donald Trump,2043,7.43
Kentucky,Daviess,16208,25092,787,42087,Mitt Romney,8884,28907,14163,2737,45807,Donald Trump,14744,8.84
Kentucky,Edmonson,1374,3232,62,4668,Mitt Romney,1858,4135,979,130,5244,Donald Trump,3156,12.34
Kentucky,Elliott,1186,1126,87,2399,Barack Obama,60,2000,740,115,2855,Donald Trump,1260,19.01
Kentucky,Estill,1356,3749,79,5184,Mitt Romney,2393,4236,1108,201,5545,Donald Trump,3128,6.96
Kentucky,Fayette,62080,60795,2991,125866,Barack Obama,1285,56894,69778,9643,136315,Hillary Clinton,12884,8.3
Kentucky,Fleming,1911,3780,91,5782,Mitt Romney,1869,4722,1348,190,6260,Donald Trump,3374,8.27
Kentucky,Floyd,4733,9784,373,14890,Mitt Romney,5051,11993,4015,532,16540,Donald Trump,7978,11.08
Kentucky,Franklin,11535,11345,457,23337,Barack Obama,190,11819,10717,1329,23865,Donald Trump,1102,2.26
Kentucky,Fulton,1022,1425,34,2481,Mitt Romney,403,1549,774,59,2382,Donald Trump,775,-3.99
Kentucky,Gallatin,1238,1758,65,3061,Mitt Romney,520,2443,749,146,3338,Donald Trump,1694,9.05
Kentucky,Garrard,1661,5310,106,7077,Mitt Romney,3649,5904,1453,266,7623,Donald Trump,4451,7.72
Kentucky,Grant,2810,5664,134,8608,Mitt Romney,2854,7268,1910,381,9559,Donald Trump,5358,11.05
Kentucky,Graves,4547,10699,257,15503,Mitt Romney,6152,12671,3308,627,16606,Donald Trump,9363,7.11
Kentucky,Grayson,2744,6404,123,9271,Mitt Romney,3660,8219,1959,398,10576,Donald Trump,6260,14.08
Kentucky,Green,1165,3634,57,4856,Mitt Romney,2469,4372,832,129,5333,Donald Trump,3540,9.82
Kentucky,Greenup,6027,8855,286,15168,Mitt Romney,2828,11546,4146,585,16277,Donald Trump,7400,7.31
Kentucky,Hancock,1833,2212,89,4134,Mitt Romney,379,2788,1244,263,4295,Donald Trump,1544,3.89
Kentucky,Hardin,15214,23357,647,39218,Mitt Romney,8143,26971,13944,2241,43156,Donald Trump,13027,10.04
Kentucky,Harlan,1830,8652,175,10657,Mitt Romney,6822,9129,1372,256,10757,Donald Trump,7757,0.94
Kentucky,Harrison,2471,4556,136,7163,Mitt Romney,2085,5435,2031,315,7781,Donald Trump,3404,8.63
Kentucky,Hart,2283,4257,82,6622,Mitt Romney,1974,5320,1730,214,7264,Donald Trump,3590,9.69
Kentucky,Henderson,8091,10296,235,18622,Mitt Romney,2205,12159,6707,844,19710,Donald Trump,5452,5.84
Kentucky,Henry,2530,3940,120,6590,Mitt Romney,1410,4944,1828,377,7149,Donald Trump,3116,8.48
Kentucky,Hickman,686,1431,22,2139,Mitt Romney,745,1657,449,51,2157,Donald Trump,1208,0.84
Kentucky,Hopkins,5789,13681,297,19767,Mitt Romney,7892,15277,4310,758,20345,Donald Trump,10967,2.92
Kentucky,Jackson,612,4365,84,5061,Mitt Romney,3753,4889,482,130,5501,Donald Trump,4407,8.69
Kentucky,Jefferson,186181,148423,4975,339579,Barack Obama,37758,143768,190836,18495,353099,Hillary Clinton,47068,3.98
Kentucky,Jessamine,6001,14233,399,20633,Mitt Romney,8232,15474,6144,1708,23326,Donald Trump,9330,13.05
Kentucky,Johnson,1723,7095,217,9035,Mitt Romney,5372,8043,1250,279,9572,Donald Trump,6793,5.94
Kentucky,Kenton,24920,41389,1395,67704,Mitt Romney,16469,42958,24214,4826,71998,Donald Trump,18744,6.34
Kentucky,Knott,1420,4130,143,5693,Mitt Romney,2710,4357,1245,161,5763,Donald Trump,3112,1.23
Kentucky,Knox,2484,8467,149,11100,Mitt Romney,5983,9885,1761,366,12012,Donald Trump,8124,8.22
Kentucky,Larue,1733,3911,120,5764,Mitt Romney,2178,4799,1278,290,6367,Donald Trump,3521,10.46
Kentucky,Laurel,3905,18151,352,22408,Mitt Romney,14246,20592,3440,801,24833,Donald Trump,17152,10.82
Kentucky,Lawrence,1520,3995,77,5592,Mitt Romney,2475,4816,1045,181,6042,Donald Trump,3771,8.05
Kentucky,Lee,595,1977,51,2623,Mitt Romney,1382,2151,444,72,2667,Donald Trump,1707,1.68
Kentucky,Leslie,433,4439,78,4950,Mitt Romney,4006,4015,400,77,4492,Donald Trump,3615,-9.25
Kentucky,Letcher,1702,6811,245,8758,Mitt Romney,5109,7293,1542,299,9134,Donald Trump,5751,4.29
Kentucky,Lewis,1342,3326,101,4769,Mitt Romney,1984,4363,785,150,5298,Donald Trump,3578,11.09
Kentucky,Lincoln,2582,6416,154,9152,Mitt Romney,3834,7338,1865,358,9561,Donald Trump,5473,4.47
Kentucky,Livingston,1346,3089,76,4511,Mitt Romney,1743,3570,887,188,4645,Donald Trump,2683,2.97
Kentucky,Logan,3469,6899,142,10510,Mitt Romney,3430,7778,2755,366,10899,Donald Trump,5023,3.7
Kentucky,Lyon,1373,2412,54,3839,Mitt Romney,1039,2789,1045,128,3962,Donald Trump,1744,3.2
Kentucky,Madison,11512,21128,682,33322,Mitt Romney,9616,23431,11793,2147,37371,Donald Trump,11638,12.15
Kentucky,Magoffin,1433,3391,82,4906,Mitt Romney,1958,3824,1172,120,5116,Donald Trump,2652,4.28
Kentucky,Marion,3418,3800,100,7318,Mitt Romney,382,5122,2679,310,8111,Donald Trump,2443,10.84
Kentucky,Marshall,5022,10402,295,15719,Mitt Romney,5380,12322,3672,704,16698,Donald Trump,8650,6.23
Kentucky,Martin,574,3180,70,3824,Mitt Romney,2606,3503,363,87,3953,Donald Trump,3140,3.37
Kentucky,Mason,2592,4197,92,6881,Mitt Romney,1605,4944,1970,305,7219,Donald Trump,2974,4.91
Kentucky,McCracken,10062,19979,510,30551,Mitt Romney,9917,20774,9134,1399,31307,Donald Trump,11640,2.47
Kentucky,McCreary,1069,4564,74,5707,Mitt Romney,3495,5012,664,100,5776,Donald Trump,4348,1.21
Kentucky,McLean,1432,2705,63,4200,Mitt Romney,1273,3381,988,197,4566,Donald Trump,2393,8.71
Kentucky,Meade,4122,6606,188,10916,Mitt Romney,2484,8660,3026,545,12231,Donald Trump,5634,12.05
Kentucky,Menifee,1048,1484,66,2598,Mitt Romney,436,2010,700,69,2779,Donald Trump,1310,6.97
Kentucky,Mercer,2966,6820,153,9939,Mitt Romney,3854,7740,2395,450,10585,Donald Trump,5345,6.5
Kentucky,Metcalfe,1425,2676,83,4184,Mitt Romney,1251,3491,976,153,4620,Donald Trump,2515,10.42
Kentucky,Monroe,936,3762,48,4746,Mitt Romney,2826,4278,601,112,4991,Donald Trump,3677,5.16
Kentucky,Montgomery,3701,6398,149,10248,Mitt Romney,2697,7856,3158,438,11452,Donald Trump,4698,11.75
Kentucky,Morgan,1369,3021,82,4472,Mitt Romney,1652,3628,1006,141,4775,Donald Trump,2622,6.78
Kentucky,Muhlenberg,4771,7762,206,12739,Mitt Romney,2991,9393,3272,395,13060,Donald Trump,6121,2.52
Kentucky,Nelson,7611,10673,249,18533,Mitt Romney,3062,13431,6434,937,20802,Donald Trump,6997,12.24
Kentucky,Nicholas,948,1583,50,2581,Mitt Romney,635,1957,787,97,2841,Donald Trump,1170,10.07
Kentucky,Ohio,2987,6470,189,9646,Mitt Romney,3483,7942,2080,376,10398,Donald Trump,5862,7.8
Kentucky,Oldham,9240,20179,465,29884,Mitt Romney,10939,20469,10268,2116,32853,Donald Trump,10201,9.94
Kentucky,Owen,1501,2971,85,4557,Mitt Romney,1470,3745,1062,194,5001,Donald Trump,2683,9.74
Kentucky,Owsley,283,1279,18,1580,Mitt Romney,996,1474,256,29,1759,Donald Trump,1218,11.33
Kentucky,Pendleton,1859,3556,119,5534,Mitt Romney,1697,4604,1164,239,6007,Donald Trump,3440,8.55
Kentucky,Perry,2047,8040,154,10241,Mitt Romney,5993,8158,2136,278,10572,Donald Trump,6022,3.23
Kentucky,Pike,5646,17590,400,23636,Mitt Romney,11944,19747,4280,638,24665,Donald Trump,15467,4.35
Kentucky,Powell,1620,2766,95,4481,Mitt Romney,1146,3513,1272,172,4957,Donald Trump,2241,10.62
Kentucky,Pulaski,4976,20714,313,26003,Mitt Romney,15738,22902,4208,931,28041,Donald Trump,18694,7.84
Kentucky,Robertson,340,579,16,935,Mitt Romney,239,759,222,32,1013,Donald Trump,537,8.34
Kentucky,Rockcastle,1097,5028,91,6216,Mitt Romney,3931,5609,915,167,6691,Donald Trump,4694,7.64
Kentucky,Rowan,3438,4035,192,7665,Mitt Romney,597,5174,3295,379,8848,Donald Trump,1879,15.43
Kentucky,Russell,1445,6346,118,7909,Mitt Romney,4901,6863,1093,218,8174,Donald Trump,5770,3.35
Kentucky,Scott,7532,12679,362,20573,Mitt Romney,5147,15052,7715,1433,24200,Donald Trump,7337,17.63
Kentucky,Shelby,6634,11790,239,18663,Mitt Romney,5156,13196,6276,1108,20580,Donald Trump,6920,10.27
Kentucky,Simpson,2650,4355,88,7093,Mitt Romney,1705,5077,2144,310,7531,Donald Trump,2933,6.18
Kentucky,Spencer,2549,5726,156,8431,Mitt Romney,3177,7196,1921,398,9515,Donald Trump,5275,12.86
Kentucky,Taylor,3285,7551,114,10950,Mitt Romney,4266,8320,2553,433,11306,Donald Trump,5767,3.25
Kentucky,Todd,1403,3247,68,4718,Mitt Romney,1844,3612,1042,125,4779,Donald Trump,2570,1.29
Kentucky,Trigg,2115,4520,107,6742,Mitt Romney,2405,4931,1587,233,6751,Donald Trump,3344,0.13
Kentucky,Trimble,1355,2133,55,3543,Mitt Romney,778,2771,879,148,3798,Donald Trump,1892,7.2
Kentucky,Union,1942,3955,82,5979,Mitt Romney,2013,4701,1331,179,6211,Donald Trump,3370,3.88
Kentucky,Warren,16805,26384,714,43903,Mitt Romney,9579,28673,16966,2815,48454,Donald Trump,11707,10.37
Kentucky,Washington,1669,3495,55,5219,Mitt Romney,1826,4013,1420,203,5636,Donald Trump,2593,7.99
Kentucky,Wayne,1855,5289,66,7210,Mitt Romney,3434,6371,1431,190,7992,Donald Trump,4940,10.85
Kentucky,Webster,1765,3607,98,5470,Mitt Romney,1842,4397,1240,168,5805,Donald Trump,3157,6.12
Kentucky,Whitley,2683,10232,157,13072,Mitt Romney,7549,11312,2067,395,13774,Donald Trump,9245,5.37
Kentucky,Wolfe,976,1542,41,2559,Mitt Romney,566,1804,753,78,2635,Donald Trump,1051,2.97
Kentucky,Woodford,4883,7219,230,12332,Mitt Romney,2336,7697,4958,908,13563,Donald Trump,2739,9.98
Louisiana,Acadia,6560,19931,344,26835,Mitt Romney,13371,21162,5638,589,27389,Donald Trump,15524,2.06
Louisiana,Allen,2617,6495,195,9307,Mitt Romney,3878,6867,2106,272,9245,Donald Trump,4761,-0.67
Louisiana,Ascension,16349,33856,868,51073,Mitt Romney,17507,36143,16476,2059,54678,Donald Trump,19667,7.06
Louisiana,Assumption,4754,6083,155,10992,Mitt Romney,1329,6714,3931,259,10904,Donald Trump,2783,-0.8
Louisiana,Avoyelles,6077,10670,285,17032,Mitt Romney,4593,11165,5035,386,16586,Donald Trump,6130,-2.62
Louisiana,Beauregard,2828,11112,285,14225,Mitt Romney,8284,12238,2393,447,15078,Donald Trump,9845,6
Louisiana,Bienville,3490,3641,72,7203,Mitt Romney,151,3756,3129,120,7005,Donald Trump,627,-2.75
Louisiana,Bossier,12956,34988,618,48562,Mitt Romney,22032,35474,12641,1733,49848,Donald Trump,22833,2.65
Louisiana,Caddo,58042,52459,1264,111765,Barack Obama,5583,49006,53483,3315,105804,Hillary Clinton,4477,-5.33
Louisiana,Calcasieu,28359,51850,1517,81726,Mitt Romney,23491,54191,26296,3298,83785,Donald Trump,27895,2.52
Louisiana,Caldwell,1016,3640,60,4716,Mitt Romney,2624,3822,788,82,4692,Donald Trump,3034,-0.51
Louisiana,Cameron,408,3260,76,3744,Mitt Romney,2852,3256,323,113,3692,Donald Trump,2933,-1.39
Louisiana,Catahoula,1408,2744,41,4193,Mitt Romney,1336,3479,1322,55,4856,Donald Trump,2157,15.81
Louisiana,Claiborne,3014,3649,69,6732,Mitt Romney,635,3585,2717,119,6421,Donald Trump,868,-4.62
Louisiana,Concordia,3833,5450,97,9380,Mitt Romney,1617,5477,3272,123,8872,Donald Trump,2205,-5.42
Louisiana,De Soto,5553,7353,145,13051,Mitt Romney,1800,8068,5165,267,13500,Donald Trump,2903,3.44
Louisiana,East Baton Rouge,102656,92292,3223,198171,Barack Obama,10364,84660,102828,9003,196491,Hillary Clinton,18168,-0.85
Louisiana,East Carroll,2478,1508,22,4008,Barack Obama,970,1059,1838,42,2939,Hillary Clinton,779,-26.67
Louisiana,East Feliciana,4648,5397,164,10209,Mitt Romney,749,5569,4235,238,10042,Donald Trump,1334,-1.64
Louisiana,Evangeline,5330,10181,259,15770,Mitt Romney,4851,10360,4208,314,14882,Donald Trump,6152,-5.63
Louisiana,Franklin,2921,6294,121,9336,Mitt Romney,3373,6514,2506,142,9162,Donald Trump,4008,-1.86
Louisiana,Grant,1422,7082,163,8667,Mitt Romney,5660,7408,1181,232,8821,Donald Trump,6227,1.78
Louisiana,Iberia,12132,20892,373,33397,Mitt Romney,8760,20903,10698,853,32454,Donald Trump,10205,-2.82
Louisiana,Iberville,9548,7271,195,17014,Barack Obama,2277,7320,8324,399,16043,Hillary Clinton,1004,-5.71
Louisiana,Jackson,2305,5132,92,7529,Mitt Romney,2827,5169,2139,156,7464,Donald Trump,3030,-0.86
Louisiana,Jefferson,70384,102536,3423,176343,Mitt Romney,32152,100398,73670,7571,181639,Donald Trump,26728,3
Louisiana,Jefferson Davis,3484,10014,236,13734,Mitt Romney,6530,10775,3080,422,14277,Donald Trump,7695,3.95
Louisiana,La Salle,764,5726,82,6572,Mitt Romney,4962,5836,605,128,6569,Donald Trump,5231,-0.05
Louisiana,Lafayette,31768,64992,1882,98642,Mitt Romney,33224,68195,32726,4682,105603,Donald Trump,35469,7.06
Louisiana,Lafourche,9623,28592,860,39075,Mitt Romney,18969,31959,8423,1263,41645,Donald Trump,23536,6.58
Louisiana,Lincoln,7956,10739,298,18993,Mitt Romney,2783,10761,7107,801,18669,Donald Trump,3654,-1.71
Louisiana,Livingston,7451,45513,1098,54062,Mitt Romney,38062,48824,6950,1956,57730,Donald Trump,41874,6.78
Louisiana,Madison,3154,2000,33,5187,Barack Obama,1154,1927,2744,61,4732,Hillary Clinton,817,-8.77
Louisiana,Morehouse,5888,6591,135,12614,Mitt Romney,703,6502,5155,195,11852,Donald Trump,1347,-6.04
Louisiana,Natchitoches,7942,9077,239,17258,Mitt Romney,1135,8968,7144,509,16621,Donald Trump,1824,-3.69
Louisiana,Orleans,126722,28003,3088,157813,Barack Obama,98719,24292,133996,7524,165812,Hillary Clinton,109704,5.07
